Customer ID,Order Date,Profit
2492,2019-03-07,2.86
2493,2019-02-18,39.93
2494,2019-01-01,72.75
2494,2019-01-08,104.28
2494,2019-01-21,90.52
2494,2019-02-09,174.47
2494,2019-03-07,159.8
2494,2019-04-03,156.98
2494,2019-04-13,63.47
2494,2019-04-18,219.99
2494,2019-04-22,159.29
2495,2019-01-02,70.09
2495,2019-01-09,92.27
2495,2019-01-15,188.49
2495,2019-01-18,107.0
2495,2019-01-25,189.47
2495,2019-02-21,292.76
2495,2019-02-22,207.34
2495,2019-02-25,286.73
2495,2019-03-11,223.82
2495,2019-03-13,105.86
2495,2019-04-02,209.55
2495,2019-04-04,124.16
2495,2019-04-12,161.69
2495,2019-04-29,225.29
2496,2019-01-21,14.56
2496,2019-02-09,5.41
2496,2019-03-13,13.73
2497,2019-02-14,71.16
2497,2019-04-05,90.47
2497,2019-04-30,107.11
2499,2019-02-19,14.49
2499,2019-04-05,13.8
2499,2019-04-10,18.15
2501,2019-01-12,1.46
2501,2019-02-06,1.18
2501,2019-02-12,1.58
2502,2019-02-11,38.35
2504,2019-01-02,9.96
2504,2019-01-29,12.28
2504,2019-02-09,10.49
2504,2019-03-13,36.42
2504,2019-03-29,20.63
2504,2019-04-05,23.15
2505,2019-03-09,162.1
2507,2019-02-02,27.69
2507,2019-04-07,38.34
2508,2019-01-24,174.82
2508,2019-01-28,73.9
2508,2019-02-02,73.87
2508,2019-02-11,151.87
2508,2019-02-13,137.29
2508,2019-03-28,198.77
2508,2019-04-27,84.91
2509,2019-01-08,26.6
2509,2019-02-19,24.68
2509,2019-03-21,78.71
2510,2019-02-09,7.4
2511,2019-01-04,228.16
2511,2019-01-08,105.45
2512,2019-01-14,56.93
2512,2019-04-22,57.21
2513,2019-03-20,24.57
2513,2019-04-14,38.29
2514,2019-01-01,46.36
2514,2019-03-05,74.1
2515,2019-03-10,190.93
2515,2019-04-11,343.52
2516,2019-03-22,171.6
2517,2019-02-19,36.45
2517,2019-02-28,23.22
2517,2019-04-02,35.63
2518,2019-01-14,15.28
2518,2019-03-08,15.24
2518,2019-04-05,22.31
2518,2019-04-12,16.66
2520,2019-01-18,26.67
2521,2019-03-07,72.14
2522,2019-02-02,26.88
2522,2019-02-13,14.81
2522,2019-02-17,9.19
2522,2019-03-23,30.01
2522,2019-04-25,75.08
2523,2019-02-16,157.38
2524,2019-01-17,88.59
2524,2019-02-13,82.94
2524,2019-02-17,27.68
2524,2019-02-23,57.43
2524,2019-04-25,85.21
2524,2019-04-26,104.0
2525,2019-01-06,69.02
2525,2019-03-30,133.02
2525,2019-04-05,60.49
2525,2019-04-12,181.24
2527,2019-01-22,71.26
2528,2019-01-02,47.73
2528,2019-01-23,47.42
2528,2019-04-03,106.22
2529,2019-02-17,286.55
2529,2019-04-29,229.78
2530,2019-01-23,66.76
2531,2019-01-22,115.47
2532,2019-01-05,6.0
2533,2019-02-08,30.66
2533,2019-02-11,57.82
2533,2019-02-12,32.26
2533,2019-03-12,43.91
2534,2019-01-11,212.33
2534,2019-01-14,117.52
2534,2019-01-19,142.01
2534,2019-01-21,185.51
2534,2019-01-24,379.48
2534,2019-02-02,96.77
2534,2019-02-26,91.27
2534,2019-03-07,139.65
2534,2019-03-09,133.68
2534,2019-03-21,229.9
2534,2019-04-06,356.53
2534,2019-04-13,322.96
2535,2019-01-11,22.91
2537,2019-04-14,6.44
2538,2019-01-15,43.38
2538,2019-02-23,48.14
2539,2019-02-11,63.64
2539,2019-02-24,57.12
2539,2019-04-03,131.69
2539,2019-04-21,156.98
2540,2019-02-19,7.3
2541,2019-03-03,27.09
2541,2019-04-08,26.99
2541,2019-04-23,29.09
2542,2019-03-16,13.36
2543,2019-02-17,14.63
2544,2019-01-07,62.71
2544,2019-01-09,44.09
2544,2019-01-27,54.52
2544,2019-01-28,36.04
2544,2019-01-29,64.22
2544,2019-02-08,73.71
2544,2019-02-20,66.53
2544,2019-02-24,77.74
2544,2019-02-27,50.2
2544,2019-03-16,39.04
2544,2019-03-25,42.59
2544,2019-03-26,109.26
2544,2019-03-28,61.61
2544,2019-03-30,58.84
2544,2019-04-03,58.52
2544,2019-04-04,77.83
2544,2019-04-30,78.76
2545,2019-01-22,7.85
2545,2019-03-29,11.37
2546,2019-01-10,5.16
2546,2019-02-25,5.45
2547,2019-02-16,24.79
2548,2019-01-09,31.88
2548,2019-01-17,32.42
2548,2019-01-21,27.28
2548,2019-01-25,56.92
2548,2019-02-04,77.65
2548,2019-02-09,30.84
2548,2019-02-12,63.75
2548,2019-03-05,60.3
2548,2019-03-30,118.95
2548,2019-04-03,90.0
2548,2019-04-27,66.63
2549,2019-01-08,167.79
2549,2019-01-29,205.07
2549,2019-03-08,142.38
2549,2019-03-26,385.86
2549,2019-04-15,332.0
2550,2019-01-03,41.8
2550,2019-02-11,33.34
2551,2019-01-03,84.83
2551,2019-01-10,39.08
2551,2019-02-12,66.05
2551,2019-02-13,91.37
2551,2019-02-23,106.1
2552,2019-02-01,66.62
2553,2019-04-09,92.05
2553,2019-04-27,75.45
2556,2019-01-23,26.72
2557,2019-01-11,72.42
2557,2019-02-16,79.36
2558,2019-02-04,64.89
2558,2019-03-10,57.98
2558,2019-03-20,115.26
2558,2019-03-21,184.3
2560,2019-01-14,8.93
2561,2019-01-02,16.82
2561,2019-01-15,14.46
2561,2019-02-22,22.06
2561,2019-03-20,28.3
2562,2019-02-01,145.98
2562,2019-02-27,71.69
2562,2019-03-28,94.84
2562,2019-04-03,126.81
2562,2019-04-11,111.52
2563,2019-01-02,15.43
2563,2019-01-03,27.14
2563,2019-01-08,26.6
2563,2019-01-09,19.71
2563,2019-01-13,50.83
2563,2019-01-14,22.3
2563,2019-01-21,38.01
2563,2019-01-22,30.5
2563,2019-02-11,41.77
2563,2019-02-12,54.91
2563,2019-02-27,38.1
2563,2019-03-02,83.24
2563,2019-03-06,25.52
2563,2019-03-11,23.83
2563,2019-03-14,77.02
2563,2019-03-16,28.66
2563,2019-03-21,72.37
2563,2019-03-22,55.75
2563,2019-03-23,28.41
2563,2019-03-26,53.99
2563,2019-03-28,45.92
2563,2019-03-30,54.23
2563,2019-04-07,148.23
2563,2019-04-12,34.49
2563,2019-04-14,58.37
2563,2019-04-27,31.15
2564,2019-01-16,38.13
2564,2019-02-22,19.43
2564,2019-03-10,15.73
2564,2019-03-13,13.21
2564,2019-03-14,13.7
2564,2019-04-22,11.02
2568,2019-01-02,38.54
2568,2019-02-21,76.46
2568,2019-02-23,51.63
2568,2019-03-08,65.23
2568,2019-03-16,31.28
2568,2019-03-22,69.34
2568,2019-03-24,127.59
2568,2019-03-26,118.49
2568,2019-04-17,110.46
2569,2019-03-23,20.35
2571,2019-01-15,54.29
2572,2019-03-10,11.62
2573,2019-02-14,13.19
2573,2019-02-27,11.52
2575,2019-03-01,36.9
2575,2019-03-21,83.82
2575,2019-04-07,86.75
2575,2019-04-25,115.92
2576,2019-01-05,92.51
2576,2019-02-18,239.71
2577,2019-03-02,8.8
2579,2019-02-23,22.59
2579,2019-02-28,29.64
2580,2019-01-12,61.53
2580,2019-02-26,78.32
2580,2019-03-20,116.53
2580,2019-03-28,329.19
2582,2019-01-13,17.92
2582,2019-01-19,13.06
2582,2019-02-03,15.07
2582,2019-03-18,13.53
2583,2019-01-08,16.65
2583,2019-01-20,15.05
2584,2019-01-04,138.67
2584,2019-02-28,144.26
2586,2019-03-29,7.64
2586,2019-04-25,10.02
2587,2019-01-01,85.92
2587,2019-01-09,97.18
2587,2019-01-25,87.54
2587,2019-02-10,93.32
2587,2019-02-16,123.06
2587,2019-02-26,111.39
2587,2019-03-07,214.69
2587,2019-03-19,123.81
2587,2019-04-23,78.76
2587,2019-04-25,182.83
2587,2019-04-30,112.75
2588,2019-04-03,130.38
2589,2019-01-02,420.45
2589,2019-02-12,469.78
2589,2019-04-16,181.9
2590,2019-01-04,66.23
2590,2019-02-23,217.84
2592,2019-02-24,77.45
2594,2019-04-07,74.7
2596,2019-01-14,85.4
2596,2019-01-29,217.91
2596,2019-02-02,109.76
2596,2019-02-20,260.04
2596,2019-02-28,368.14
2596,2019-03-03,220.12
2596,2019-03-10,323.8
2596,2019-04-20,479.31
2597,2019-04-03,38.84
2598,2019-01-02,14.8
2598,2019-02-26,11.86
2599,2019-04-25,121.3
2601,2019-01-21,13.04
2601,2019-02-12,9.74
2601,2019-03-01,13.01
2603,2019-02-28,323.41
2604,2019-04-01,43.3
2605,2019-02-04,129.2
2605,2019-02-24,56.07
2605,2019-03-12,69.85
2605,2019-03-13,68.94
2605,2019-03-16,75.07
2605,2019-04-03,69.58
2605,2019-04-04,78.05
2605,2019-04-16,73.06
2605,2019-04-22,72.77
2605,2019-04-25,140.63
2605,2019-04-27,66.69
2606,2019-03-02,46.78
2607,2019-01-23,77.31
2607,2019-02-23,72.64
2607,2019-03-11,96.28
2607,2019-04-04,127.86
2607,2019-04-28,174.1
2608,2019-01-22,52.22
2608,2019-04-25,91.16
2609,2019-02-15,24.78
2610,2019-01-25,97.76
2610,2019-01-26,82.82
2610,2019-03-26,85.62
2610,2019-04-09,97.63
2610,2019-04-18,126.34
2610,2019-04-22,62.45
2611,2019-01-24,50.36
2612,2019-01-17,27.6
2612,2019-03-02,54.11
2612,2019-04-19,122.48
2613,2019-01-01,50.3
2613,2019-01-20,47.15
2613,2019-01-21,53.61
2613,2019-01-24,41.07
2613,2019-01-27,58.37
2613,2019-02-10,39.47
2613,2019-02-13,58.09
2613,2019-02-21,130.12
2613,2019-02-22,101.36
2613,2019-02-24,41.3
2613,2019-03-07,104.42
2613,2019-03-12,71.21
2613,2019-03-16,64.69
2613,2019-04-02,40.99
2613,2019-04-04,65.94
2613,2019-04-06,49.9
2613,2019-04-08,69.73
2613,2019-04-11,74.15
2613,2019-04-13,77.4
2613,2019-04-14,24.92
2614,2019-04-03,72.74
2615,2019-03-07,164.91
2617,2019-01-29,3.44
2617,2019-02-09,6.14
2617,2019-02-12,9.26
2617,2019-02-17,3.74
2617,2019-03-19,10.63
2618,2019-02-12,164.17
2618,2019-03-13,156.21
2618,2019-04-10,150.06
2619,2019-01-21,46.97
2619,2019-03-29,64.69
2619,2019-04-07,106.84
2619,2019-04-12,185.16
2621,2019-04-14,28.93
2623,2019-01-02,13.32
2623,2019-01-16,11.26
2623,2019-02-15,14.78
2623,2019-02-21,45.75
2623,2019-02-27,15.37
2623,2019-03-02,8.98
2623,2019-03-09,22.66
2623,2019-03-24,36.63
2623,2019-03-26,12.15
2623,2019-03-28,37.65
2623,2019-04-26,20.91
2624,2019-02-02,56.38
2624,2019-04-03,150.91
2625,2019-01-10,47.87
2625,2019-01-19,72.48
2625,2019-02-14,76.87
2625,2019-02-27,107.2
2625,2019-03-10,57.2
2625,2019-03-16,92.45
2625,2019-04-02,30.4
2625,2019-04-08,33.89
2625,2019-04-14,98.66
2625,2019-04-25,78.49
2626,2019-01-15,28.64
2626,2019-02-12,32.97
2627,2019-03-02,21.98
2627,2019-03-14,25.74
2628,2019-01-16,275.38
2628,2019-03-02,319.73
2630,2019-04-23,14.28
2631,2019-02-23,19.71
2631,2019-03-23,23.38
2632,2019-01-18,37.05
2632,2019-01-26,28.73
2632,2019-03-23,24.02
2633,2019-02-13,7.14
2633,2019-02-19,7.81
2634,2019-02-27,12.49
2636,2019-01-10,72.98
2637,2019-01-07,8.76
2637,2019-02-03,8.79
2637,2019-03-26,22.1
2638,2019-01-27,10.52
2638,2019-02-23,29.71
2639,2019-04-08,77.82
2639,2019-04-22,63.76
2640,2019-01-07,155.86
2640,2019-02-22,207.04
2640,2019-03-24,253.38
2640,2019-04-05,374.04
2641,2019-04-02,27.34
2642,2019-02-22,15.41
2643,2019-01-06,15.54
2643,2019-01-24,26.84
2643,2019-03-24,34.07
2643,2019-03-26,24.54
2646,2019-04-25,35.15
2647,2019-01-04,110.18
2647,2019-01-05,168.43
2647,2019-01-10,239.15
2647,2019-01-31,229.31
2647,2019-02-19,248.9
2647,2019-02-24,186.01
2647,2019-03-07,289.3
2647,2019-03-09,203.06
2647,2019-03-11,307.8
2647,2019-03-20,237.8
2647,2019-03-21,416.17
2647,2019-03-30,176.61
2647,2019-04-06,306.37
2647,2019-04-17,260.7
2647,2019-04-21,311.53
2647,2019-04-23,226.02
2647,2019-04-26,164.33
2647,2019-04-27,169.43
2648,2019-01-23,3.96
2648,2019-03-01,6.1
2648,2019-04-06,5.94
2648,2019-04-11,8.37
2649,2019-03-18,12.58
2650,2019-02-01,17.32
2650,2019-03-07,40.95
2651,2019-01-01,18.35
2651,2019-01-10,17.63
2651,2019-02-24,15.1
2651,2019-02-26,20.6
2651,2019-04-11,29.54
2652,2019-04-26,56.04
2653,2019-02-26,70.44
2653,2019-03-02,37.16
2653,2019-03-08,55.85
2656,2019-03-08,22.12
2656,2019-03-14,30.55
2658,2019-02-03,12.44
2659,2019-03-29,61.0
2659,2019-04-09,107.62
2659,2019-04-21,62.16
2660,2019-01-05,35.96
2660,2019-01-20,57.91
2661,2019-03-12,47.74
2662,2019-02-02,97.76
2662,2019-03-14,80.36
2662,2019-03-29,84.66
2663,2019-01-04,22.54
2663,2019-01-09,21.53
2663,2019-01-31,22.53
2663,2019-02-18,28.69
2663,2019-03-11,27.38
2663,2019-03-30,25.54
2663,2019-04-02,22.61
2663,2019-04-08,27.01
2663,2019-04-10,23.71
2663,2019-04-13,31.18
2663,2019-04-16,23.21
2664,2019-01-01,51.95
2664,2019-01-04,69.07
2664,2019-01-15,50.13
2664,2019-01-19,47.82
2664,2019-01-29,139.81
2664,2019-02-26,80.43
2664,2019-02-28,126.17
2664,2019-03-09,80.74
2664,2019-03-21,115.29
2664,2019-03-30,76.1
2664,2019-04-10,112.72
2664,2019-04-27,105.05
2667,2019-01-11,51.21
2667,2019-02-15,44.8
2667,2019-03-08,52.3
2667,2019-03-23,85.8
2667,2019-04-09,44.44
2668,2019-01-27,16.96
2668,2019-02-07,21.32
2668,2019-02-14,11.9
2668,2019-03-14,18.12
2668,2019-03-24,26.38
2668,2019-04-11,24.3
2668,2019-04-13,9.03
2668,2019-04-26,16.22
2669,2019-01-08,24.03
2669,2019-03-11,40.55
2669,2019-04-26,39.5
2670,2019-04-06,34.96
2671,2019-01-02,58.62
2671,2019-02-19,192.93
2671,2019-03-08,209.38
2671,2019-03-20,172.21
2673,2019-03-09,91.47
2674,2019-04-25,17.55
2677,2019-01-05,44.83
2677,2019-01-10,64.34
2677,2019-01-12,34.84
2677,2019-02-13,79.47
2677,2019-03-21,131.06
2678,2019-01-19,23.25
2679,2019-02-22,94.87
2680,2019-02-11,25.57
2680,2019-02-23,54.34
2680,2019-03-06,40.19
2680,2019-03-17,64.27
2680,2019-03-21,70.16
2680,2019-03-29,41.45
2682,2019-03-03,58.45
2682,2019-04-04,76.5
2683,2019-02-27,95.03
2683,2019-04-15,126.91
2684,2019-01-12,75.84
2684,2019-01-15,64.33
2684,2019-01-21,45.92
2684,2019-02-01,93.66
2684,2019-02-03,47.01
2684,2019-02-08,129.97
2684,2019-02-18,86.91
2684,2019-02-25,71.09
2684,2019-03-02,101.06
2684,2019-03-07,125.34
2684,2019-03-10,124.31
2684,2019-03-13,102.9
2684,2019-03-21,126.89
2684,2019-03-29,63.13
2684,2019-04-09,68.43
2684,2019-04-14,68.1
2684,2019-04-26,87.7
2685,2019-02-03,10.88
2688,2019-04-15,387.81
2688,2019-04-18,288.24
2689,2019-03-22,60.04
2689,2019-04-29,18.92
2690,2019-01-09,8.63
2690,2019-02-06,16.1
2690,2019-02-10,44.96
2690,2019-03-22,29.26
2692,2019-01-29,34.78
2692,2019-02-05,41.22
2692,2019-02-07,47.67
2692,2019-02-13,68.47
2692,2019-02-16,38.66
2692,2019-02-21,121.14
2692,2019-02-24,56.36
2692,2019-02-28,76.93
2692,2019-03-07,85.12
2692,2019-03-21,63.72
2692,2019-03-24,72.7
2692,2019-03-26,71.0
2692,2019-03-29,54.84
2692,2019-04-06,57.44
2692,2019-04-29,28.63
2693,2019-02-17,61.99
2693,2019-03-25,114.03
2694,2019-01-12,193.13
2695,2019-02-23,20.4
2696,2019-01-13,22.73
2696,2019-01-19,36.46
2696,2019-02-01,46.22
2696,2019-02-14,59.78
2696,2019-02-17,28.81
2696,2019-03-05,19.87
2696,2019-03-15,30.87
2696,2019-03-27,49.26
2697,2019-02-03,6.19
2697,2019-03-12,19.27
2697,2019-03-19,8.01
2697,2019-03-23,8.3
2697,2019-04-03,13.11
2698,2019-01-05,60.67
2698,2019-01-25,74.65
2698,2019-02-22,144.85
2698,2019-02-24,73.32
2698,2019-02-27,62.34
2698,2019-03-13,72.68
2698,2019-04-18,130.39
2698,2019-04-29,50.81
2699,2019-04-30,124.33
2700,2019-01-22,12.43
2700,2019-02-08,47.97
2701,2019-01-10,34.73
2702,2019-01-08,11.17
2702,2019-02-23,9.42
2703,2019-01-16,9.84
2703,2019-02-18,14.72
2703,2019-03-31,16.01
2703,2019-04-15,16.43
2703,2019-04-25,15.23
2703,2019-04-26,21.72
2703,2019-04-27,25.98
2704,2019-01-04,124.11
2704,2019-01-11,64.96
2704,2019-04-01,133.25
2705,2019-02-15,63.22
2705,2019-02-19,61.7
2705,2019-02-25,81.81
2705,2019-03-04,69.68
2705,2019-03-14,98.51
2706,2019-02-21,5.26
2706,2019-03-08,3.14
2707,2019-02-09,71.72
2707,2019-03-15,92.91
2708,2019-04-06,9.19
2709,2019-04-09,182.07
2711,2019-02-08,72.68
2711,2019-04-20,117.52
2712,2019-01-09,40.74
2712,2019-03-08,49.93
2712,2019-04-05,136.07
2712,2019-04-25,127.39
2715,2019-03-06,281.17
2716,2019-01-21,23.94
2716,2019-03-30,47.2
2717,2019-01-04,77.79
2718,2019-01-10,6.97
2718,2019-02-05,9.37
2719,2019-01-08,9.74
2719,2019-01-10,15.04
2719,2019-01-12,16.84
2719,2019-01-16,16.22
2719,2019-01-20,9.86
2719,2019-01-30,20.52
2719,2019-02-05,14.01
2719,2019-02-20,16.86
2719,2019-02-27,11.58
2719,2019-03-04,9.21
2719,2019-03-07,37.28
2719,2019-03-08,43.47
2719,2019-03-11,21.47
2719,2019-03-16,6.95
2719,2019-03-17,32.13
2719,2019-03-18,21.97
2719,2019-03-23,26.18
2719,2019-04-06,12.39
2719,2019-04-21,10.24
2719,2019-04-22,10.43
2720,2019-03-26,29.85
2721,2019-01-09,11.82
2721,2019-04-25,25.06
2722,2019-04-21,82.48
2723,2019-03-21,229.8
2724,2019-01-08,20.14
2724,2019-01-28,56.4
2724,2019-02-13,46.06
2724,2019-02-21,49.94
2724,2019-02-28,32.64
2724,2019-03-01,36.03
2724,2019-03-20,32.39
2724,2019-03-22,96.94
2724,2019-04-01,46.55
2724,2019-04-20,44.55
2725,2019-01-08,7.53
2725,2019-03-28,30.29
2726,2019-01-24,57.32
2726,2019-03-07,66.14
2727,2019-01-11,73.42
2727,2019-01-12,41.52
2727,2019-03-17,131.37
2727,2019-04-26,152.75
2728,2019-01-06,255.05
2728,2019-01-19,251.35
2728,2019-02-05,195.29
2728,2019-02-09,373.15
2728,2019-04-01,322.64
2729,2019-01-09,59.28
2729,2019-02-15,63.11
2730,2019-01-12,36.12
2731,2019-04-29,163.61
2732,2019-01-11,60.08
2732,2019-01-28,74.08
2732,2019-02-22,91.27
2732,2019-03-02,45.95
2732,2019-03-10,173.22
2732,2019-04-10,93.26
2732,2019-04-19,87.53
2733,2019-02-26,10.1
2734,2019-01-12,91.22
2734,2019-02-11,124.06
2734,2019-03-02,77.25
2734,2019-03-29,46.11
2734,2019-04-03,230.77
2734,2019-04-13,130.54
2734,2019-04-27,78.28
2735,2019-01-05,61.74
2736,2019-02-02,44.54
2736,2019-02-12,85.23
2736,2019-03-01,70.51
2736,2019-03-05,217.58
2736,2019-04-10,179.53
2739,2019-01-13,9.64
2739,2019-01-22,11.59
2739,2019-02-06,13.45
2739,2019-02-28,17.52
2739,2019-03-17,44.82
2739,2019-04-08,15.52
2739,2019-04-16,8.96
2739,2019-04-18,16.38
2740,2019-01-05,45.99
2740,2019-02-15,66.88
2740,2019-02-18,52.25
2742,2019-01-02,2.3
2742,2019-04-29,5.05
2743,2019-02-20,7.29
2746,2019-02-24,32.5
2746,2019-03-04,35.16
2747,2019-01-02,5.09
2747,2019-01-29,11.82
2747,2019-03-06,7.69
2747,2019-03-13,23.68
2747,2019-04-14,5.88
2748,2019-02-09,89.59
2750,2019-01-28,47.54
2752,2019-02-09,37.39
2752,2019-03-11,39.26
2752,2019-03-21,102.58
2752,2019-03-23,80.65
2752,2019-04-02,66.08
2753,2019-01-12,118.89
2754,2019-01-24,35.77
2754,2019-02-04,16.44
2754,2019-03-02,26.28
2754,2019-04-02,32.33
2756,2019-01-29,129.61
2756,2019-03-21,475.53
2758,2019-02-16,45.72
2759,2019-04-02,42.0
2760,2019-02-18,48.58
2761,2019-03-21,952.83
2764,2019-02-16,33.06
2766,2019-01-01,19.56
2766,2019-01-06,33.37
2766,2019-01-10,34.94
2766,2019-01-15,28.52
2766,2019-01-18,26.79
2766,2019-01-21,22.26
2766,2019-01-26,11.87
2766,2019-02-11,21.33
2766,2019-02-20,25.48
2766,2019-02-28,36.92
2766,2019-03-08,63.78
2766,2019-03-23,58.24
2766,2019-03-26,55.39
2766,2019-03-28,27.05
2766,2019-04-12,44.63
2766,2019-04-17,48.1
2768,2019-01-09,138.41
2768,2019-03-29,133.45
2769,2019-03-29,46.57
2772,2019-01-23,4.71
2772,2019-02-09,6.89
2772,2019-02-17,5.39
2772,2019-03-05,6.44
2772,2019-04-07,4.7
2772,2019-04-17,7.28
2773,2019-01-13,125.38
2773,2019-02-05,56.65
2773,2019-03-12,239.11
2773,2019-03-18,259.8
2773,2019-03-21,333.86
2773,2019-04-27,107.58
2775,2019-02-22,10.58
2775,2019-02-23,6.78
2775,2019-03-13,11.37
2775,2019-03-14,13.78
2775,2019-03-22,20.66
2775,2019-03-23,24.81
2775,2019-03-29,10.38
2775,2019-04-22,5.78
2776,2019-03-01,45.59
2776,2019-04-17,50.47
2777,2019-02-01,162.51
2778,2019-02-02,10.7
2779,2019-01-21,30.14
2780,2019-01-31,11.78
2780,2019-02-11,5.93
2780,2019-04-27,14.7
2781,2019-01-31,31.96
2781,2019-02-23,17.13
2781,2019-02-24,31.74
2781,2019-03-22,29.87
2781,2019-04-19,26.73
2782,2019-01-11,16.4
2782,2019-03-06,13.32
2782,2019-03-24,22.87
2784,2019-03-04,131.29
2784,2019-03-12,135.61
2784,2019-04-04,118.17
2785,2019-01-16,12.37
2785,2019-03-17,12.98
2785,2019-04-22,20.63
2787,2019-02-13,27.05
2787,2019-04-30,34.66
2788,2019-04-28,80.47
2789,2019-02-05,8.18
2791,2019-01-16,94.52
2791,2019-01-30,317.94
2791,2019-04-25,460.46
2792,2019-01-09,57.55
2792,2019-03-19,87.91
2793,2019-01-15,111.19
2793,2019-01-30,81.18
2793,2019-03-10,118.98
2793,2019-03-22,236.37
2793,2019-04-25,216.24
2793,2019-04-26,194.64
2794,2019-01-18,84.68
2794,2019-03-10,82.28
2794,2019-03-21,174.17
2794,2019-04-15,161.1
2795,2019-01-18,95.32
2795,2019-03-30,122.32
2796,2019-03-08,34.18
2798,2019-03-21,74.57
2799,2019-01-03,75.13
2799,2019-01-17,69.08
2799,2019-01-19,82.6
2799,2019-01-21,108.52
2799,2019-02-10,84.78
2799,2019-03-19,129.37
2799,2019-03-22,365.91
2800,2019-01-31,15.33
2800,2019-02-21,28.27
2800,2019-03-17,24.25
2800,2019-04-27,23.98
2801,2019-01-07,15.11
2802,2019-01-12,3.17
2802,2019-01-22,3.72
2802,2019-02-26,2.87
2802,2019-04-18,8.66
2802,2019-04-28,7.85
2802,2019-04-29,5.25
2805,2019-01-03,62.43
2805,2019-01-04,145.26
2805,2019-02-02,126.39
2805,2019-04-18,167.32
2807,2019-02-09,17.12
2808,2019-04-30,113.01
2809,2019-03-14,75.03
2809,2019-03-24,106.52
2809,2019-04-04,109.2
2810,2019-02-08,8.72
2810,2019-03-21,16.58
2811,2019-01-03,23.82
2811,2019-01-12,19.38
2811,2019-03-03,28.37
2811,2019-04-15,103.4
2813,2019-01-04,73.83
2813,2019-01-26,70.66
2813,2019-02-11,133.14
2813,2019-03-07,175.08
2813,2019-03-08,146.05
2813,2019-03-14,72.87
2813,2019-04-03,104.15
2813,2019-04-25,185.27
2814,2019-01-04,151.35
2814,2019-01-07,116.93
2814,2019-01-10,201.64
2814,2019-01-26,93.69
2814,2019-01-31,130.57
2814,2019-02-17,251.14
2814,2019-02-27,138.2
2814,2019-03-03,119.77
2814,2019-03-04,236.78
2814,2019-03-27,172.26
2814,2019-04-03,191.14
2814,2019-04-11,405.59
2814,2019-04-12,203.89
2814,2019-04-15,176.84
2814,2019-04-30,124.62
2816,2019-02-26,34.62
2817,2019-02-17,4.72
2817,2019-03-05,12.02
2818,2019-04-03,26.11
2819,2019-04-16,81.26
2820,2019-01-17,15.16
2820,2019-02-12,21.57
2820,2019-02-17,23.54
2820,2019-04-06,38.43
2821,2019-02-27,219.32
2822,2019-01-26,127.82
2822,2019-02-28,450.4
2824,2019-01-31,45.59
2824,2019-02-21,61.91
2824,2019-02-22,45.38
2824,2019-03-18,31.78
2825,2019-01-24,227.95
2826,2019-02-04,19.63
2827,2019-02-24,16.5
2828,2019-03-09,153.95
2828,2019-04-16,52.87
2829,2019-02-12,9.55
2829,2019-02-16,4.19
2829,2019-02-18,20.4
2829,2019-04-11,6.2
2831,2019-02-23,94.5
2831,2019-02-27,82.14
2831,2019-03-07,135.5
2831,2019-04-03,125.55
2831,2019-04-25,190.09
2832,2019-02-13,81.45
2833,2019-01-12,86.51
2833,2019-02-10,33.64
2834,2019-01-02,42.48
2835,2019-01-30,9.01
2835,2019-04-30,8.84
2836,2019-01-05,29.31
2836,2019-02-21,24.29
2837,2019-02-21,3.25
2837,2019-03-01,2.9
2837,2019-03-10,6.32
2837,2019-03-24,5.86
2838,2019-02-21,3.77
2838,2019-03-06,4.68
2839,2019-02-15,40.69
2840,2019-02-16,48.64
2840,2019-03-16,41.56
2841,2019-01-05,13.07
2841,2019-01-15,5.86
2841,2019-01-16,9.22
2841,2019-04-05,16.15
2842,2019-01-19,54.88
2842,2019-01-20,38.88
2842,2019-02-08,26.64
2844,2019-03-21,49.2
2845,2019-04-01,62.41
2847,2019-01-14,75.96
2848,2019-03-23,18.01
2851,2019-01-06,38.52
2851,2019-01-11,41.43
2851,2019-01-12,45.32
2851,2019-01-18,64.1
2851,2019-01-23,52.25
2851,2019-03-02,51.32
2851,2019-03-22,119.8
2851,2019-03-24,115.36
2851,2019-04-04,57.26
2851,2019-04-05,125.33
2851,2019-04-28,82.84
2853,2019-04-02,11.92
2853,2019-04-30,16.47
2854,2019-04-11,88.95
2856,2019-02-19,20.43
2856,2019-02-22,20.93
2857,2019-03-02,267.81
2858,2019-02-02,28.71
2859,2019-03-11,26.08
2859,2019-03-15,28.88
2864,2019-01-12,22.51
2864,2019-04-08,34.59
2866,2019-01-05,67.52
2867,2019-02-14,158.67
2867,2019-02-21,230.21
2867,2019-04-20,127.65
2868,2019-03-04,45.68
2869,2019-03-05,32.95
2869,2019-03-22,36.7
2869,2019-03-26,60.66
2869,2019-04-22,33.57
2870,2019-01-15,15.93
2870,2019-01-23,4.62
2870,2019-03-03,7.22
2870,2019-03-26,16.18
2870,2019-04-09,12.28
2871,2019-03-08,130.46
2872,2019-01-22,205.44
2872,2019-04-20,232.72
2873,2019-01-06,78.09
2873,2019-04-05,70.86
2873,2019-04-17,135.01
2875,2019-04-24,32.53
2876,2019-04-28,9.7
2877,2019-01-21,246.59
2877,2019-03-02,210.29
2877,2019-03-21,369.08
2878,2019-01-17,13.55
